neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
hayes valley,2200 Sunny VW Quiet TOP FL lndry elev. HEART OF H.V.**OPEN SUN 3:30-4*,2200.0,,4761821454,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761821454.html,2014-11-14 15:05,,-122.42151299999999,37.775871
marina / cow hollow,Awesome Marina Spacious Corner Apartment,3550.0,1.0,4761811613,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761811613.html,2014-11-14 14:58,925.0,-122.44498899999999,37.802104
bayview,Come See Sat. AM Unique Bright Warehouse Live Work Studio,3450.0,1.0,4761785738,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761785738.html,2014-11-14 14:58,2000.0,-122.38511899999999,37.72786
petaluma,Spaciaous Loft in the Heart of Downtown Petaluma!!,1852.0,,4761740692,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761740692.html,2014-11-14 14:25,648.0,-122.637496,38.233515999999995
san rafael,Open House tomorrow from 10am-1pm,1850.0,1.0,4761743736,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761743736.html,2014-11-14 14:25,,-122.546504,38.006561
tiburon / belvedere,"Epic Bay Views W/ Private Deck, Pool, Walk to Town!",3750.0,2.0,4761755184,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761755184.html,2014-11-14 14:22,1209.0,-122.460283,37.880826
petaluma,Don't wait! These spacious apartment homes are going fast!,2606.0,2.0,4761736247,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761736247.html,2014-11-14 14:20,1263.0,-122.637496,38.233515999999995
napa county,Apply Today Move In Tomorrow!,1699.0,1.0,4761698099,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761698099.html,2014-11-14 14:11,985.0,-122.285424,38.316324
santa rosa,"LUXURY LIVING, RESORT AMENITIES AND DESIGNER APARTMENTS",1620.0,1.0,4761724880,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761724880.html,2014-11-14 14:10,,-122.672825,38.454966999999996
san rafael,Deluxe 1 Bed/1Bath in Terra Linda,1850.0,1.0,4761716536,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761716536.html,2014-11-14 14:10,649.0,-122.546504,38.006561
alameda,"Ample Parking, Floor to Ceiling Windows",2375.0,1.0,4761849383,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761849383.html,2014-11-14 15:50,700.0,,
fremont / union city / newark,"PARK-LIKE LANDSCAPING, ENJOY THE QUIET, SCENIC SURROUNDINGS",2108.0,2.0,4761878992,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761878992.html,2014-11-14 15:46,,-122.01700100000001,37.554234
vallejo / benicia,Beautifully Renovated- Historic Area,1295.0,2.0,4761866989,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761866989.html,2014-11-14 15:45,850.0,-122.270601,38.117457
vallejo / benicia,488 Corcoran Ave #2*** Condo in North Vallejo,950.0,2.0,4761877071,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761877071.html,2014-11-14 15:44,880.0,-122.248139,38.148978
oakland downtown,"Cute, Sunny 2 Bedrooms 1 Bathroom",1300.0,,4761877075,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761877075.html,2014-11-14 15:44,,-122.2166,37.7806
alameda,Newly Remodeled Upper Duplex - Pet Friendly -No Fee,2300.0,2.0,4747991312,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4747991312.html,2014-11-14 15:43,,-122.230901,37.755038
alameda,Spacious Duplex - Lower Unit - Pet Friendly - No Fee!,2600.0,3.0,4749524233,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4749524233.html,2014-11-14 15:43,,-122.230901,37.755038
pittsburg / antioch,"Summerwood Apts - Great Two Bed, Two Bath Apartment Home!",1195.0,2.0,4761847940,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761847940.html,2014-11-14 15:42,956.0,-121.85188500000001,37.997869
san jose south,Best Location! Best Special! Best Three Bedroom! Hurry!,2149.0,3.0,4761856263,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761856263.html,2014-11-14 15:29,1235.0,-121.817462,37.251543
sunnyvale,Recently Remodeled Apartments Home,2495.0,2.0,4758166144,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4758166144.html,2014-11-14 15:29,,-122.028871,37.381040000000006
san jose west,Gorgeous duplex in Desired Willow Glen Neighborhood!!!!!,2495.0,3.0,4761850253,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761850253.html,2014-11-14 15:29,1100.0,-121.900466,37.318821
san jose north,only 7 yrs old / 1br 1bth condo- 825 sq ft - $1660 (san jose north),1660.0,1.0,4761854475,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761854475.html,2014-11-14 15:28,825.0,-121.910048,37.361681
santa clara,World-class Two Bedroom in Great Location! Fitness Ctr! Pool and Spa!,2483.0,2.0,4761836370,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761836370.html,2014-11-14 15:27,1120.0,-121.953,37.3492
santa clara,A MUST tour today Studio ! ,1450.0,,4761822704,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761822704.html,2014-11-14 15:27,386.0,-121.9844,37.3483
sunnyvale,Stunning 2 Bed 2 Bath w/ Granite Countertops and Modern Finishes!,2885.0,2.0,4761739423,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761739423.html,2014-11-14 15:26,987.0,-121.996071,37.406240000000004
milpitas,"2nd Floor, 2X1 Apartment, Heated Pool, Gym, Pet Friendly, Call Today",2100.0,2.0,4761706821,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761706821.html,2014-11-14 15:26,820.0,-121.895,37.4352
san mateo,Amazing 2 bedroom prices at CitySouth!,3141.0,2.0,4761746985,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761746985.html,2014-11-14 14:40,1029.0,-122.28518500000001,37.544253999999995
belmont,Belmont 2BR w/Large Balcony ,2125.0,2.0,4761777601,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761777601.html,2014-11-14 14:36,,-122.292479,37.509237
palo alto,OPEN HOUSE SATURDAY 11am-1pm...EXTRA LARGE STUDIOS...These Go FAST!,1595.0,,4758411998,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4758411998.html,2014-11-14 14:33,550.0,-122.137378,37.454762
mountain view,3 Bedroom Condo Near Downtown Mountain View,4200.0,3.0,4761749346,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761749346.html,2014-11-14 14:32,1263.0,-122.081873,37.39184
san bruno,Mills Park Home in San Bruno- FOR RENT,3800.0,3.0,4761767313,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761767313.html,2014-11-14 14:30,,-122.422104,37.62069
san mateo,All New Appliances/ All New Flooring/ Huge Balcony/ Pool/ Parking ,2225.0,,4739270533,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4739270533.html,2014-11-14 14:29,740.0,-122.3225,37.5735
san mateo,All New Gourmet Kithchen/ Granite/ Palm Trees/ Pool/ Huge Balcony ,2225.0,1.0,4731220724,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4731220724.html,2014-11-14 14:29,740.0,-122.3225,37.5735
palo alto,OPEN HOUSE SATURDAY 11am-1pm...Furnished Studio! Close to Everything! ,1750.0,,4758139709,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4758139709.html,2014-11-14 14:28,535.0,-122.137378,37.454762
bayview,"Luxury Apartments, Private Balcony, Modern Fitness Center",4003.0,2.0,4761780629,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761780629.html,2014-11-14 14:58,1612.0,-122.392625,37.711324
western addition,Beautiful 2 bedroom - Pets ok! Redone!,3650.0,2.0,4738007005,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4738007005.html,2014-11-14 14:56,,-122.438617,37.779049
inner sunset / UCSF,LARGE STUDIO FOR RENT-OCEAN VIEW-BEAUTIFUL FLAT-CLOSE TO UCSF,1850.0,,4758019403,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758019403.html,2014-11-14 14:56,,,
laurel hts / presidio,Beautifully Renovated Apartment w/ High End Finishes OPEN SAT @ 2pm,2995.0,1.0,4758360970,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758360970.html,2014-11-14 14:56,,-122.44766499999999,37.789004999999996
inner richmond,Nice 2 bd/2 bathrooms condo! OPEN 11/15 Noon to 1 pm,3000.0,2.0,4761806932,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761806932.html,2014-11-14 14:55,,-122.458371,37.774309
bernal heights,"Fabulous View Flat, Huge Private Deck, Garage",4000.0,3.0,4761802738,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761802738.html,2014-11-14 14:53,,,
pacific heights,Large and Bright Studio!,2750.0,,4750749088,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4750749088.html,2014-11-14 14:50,543.0,-122.42505700000001,37.795527
napa county,1B/1B Available Now to Move In! Two weeks FREE! ,1275.0,1.0,4761701424,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761701424.html,2014-11-14 14:01,690.0,,
san rafael,Only 2 Bedroom Available! Call Now Before It's To Late! ,2425.0,2.0,4761703678,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761703678.html,2014-11-14 13:58,954.0,-122.5105,37.9691
san rafael,Conveniently Located in the Heart of Central San Rafael!,1765.0,1.0,4736202649,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4736202649.html,2014-11-14 13:57,650.0,-122.52767800000001,37.98745
napa county,Three Bdrm Townhome w/NEW Plank Flooring! AVAIL NOW!,3100.0,3.0,4761714532,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761714532.html,2014-11-14 13:56,1615.0,-122.294124,38.276344
santa rosa,Beautiful Two Story Townhome SR,1875.0,3.0,4755334208,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4755334208.html,2014-11-14 13:56,1300.0,,
san rafael,Only 2 Bedroom Available! Call Now Before It's To Late! ,2375.0,2.0,4761704466,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761704466.html,2014-11-14 13:55,954.0,-122.5105,37.9691
santa rosa,"Spacious Two Story, 2.5 bath home in Courtside Village",2150.0,3.0,4757310411,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4757310411.html,2014-11-14 13:55,2356.0,-122.7339,38.4089
napa county,"Charming furn. patio Apt., Napa Nov15",1275.0,1.0,4761710441,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761710441.html,2014-11-14 13:54,360.0,,
dublin / pleasanton / livermore,"Walk to BART, Shopping, and Parks!",2653.0,2.0,4761862191,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761862191.html,2014-11-14 15:41,1092.0,-121.88758,37.707435
danville / san ramon,"SHORT-Term Rental, Immaculate & Beautiful Upgraded Home in Danville",3900.0,5.0,4743301271,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4743301271.html,2014-11-14 15:41,2900.0,-121.8991,37.796659000000005
brentwood / oakley,2 bedroom single story - 55 & older community,1675.0,2.0,4761872157,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761872157.html,2014-11-14 15:41,1200.0,,
oakland lake merritt / grand,"Large studio w/ HARDWOOD FLOORS, WALK-IN CLOSET (PHOTOS)!!",1695.0,,4747280034,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4747280034.html,2014-11-14 15:40,,-122.263065,37.804665
concord / pleasant hill / martinez,Concord,1775.0,2.0,4761871465,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761871465.html,2014-11-14 15:40,1038.0,-122.004072,37.968121999999994
fremont / union city / newark,Newly Renovated Single House with One Month Free Move in Special,3199.0,3.0,4730088703,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4730088703.html,2014-11-14 15:38,1790.0,-122.053273,37.528337
dublin / pleasanton / livermore," 4BR/4BA/Loft/Castia, Luxury house at Lawrence Ranch (Tracy)",2250.0,4.0,4761859560,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761859560.html,2014-11-14 15:37,3251.0,,
dublin / pleasanton / livermore,"Lovely Top FLoor 2x2 With Full Washer & Dryer, A Mile From Bart",2430.0,2.0,4761831965,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761831965.html,2014-11-14 15:37,1073.0,-121.882263,37.69389
sunnyvale,"Great 1 bed/1 bath apartment available from December 18, 2014",1899.0,1.0,4761851347,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761851347.html,2014-11-14 15:26,,-122.0238,37.3764
sunnyvale,Spacious 1x1 apt and ready to move in. 1/2 month off move in special.,2125.0,1.0,4761823994,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761823994.html,2014-11-14 15:25,717.0,-122.00397,37.368441
san jose north,Your Morning Commute Just Got Easier!,2252.0,2.0,4761801614,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761801614.html,2014-11-14 15:25,983.0,-121.881552,37.402885999999995
sunnyvale,"Newer appliances, flooring, granite counter-tops! Sparkling pool!",2295.0,2.0,4761832142,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761832142.html,2014-11-14 15:24,,-122.055793,37.380765000000004
santa clara,Spacious 2 bed 2 bath luxury living!,3135.0,2.0,4761778514,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761778514.html,2014-11-14 15:24,1248.0,-121.9623,37.3924
sunnyvale,Nicely updated apartment! Sparking pool! Great location! Available NOW,1595.0,1.0,4761848679,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761848679.html,2014-11-14 15:24,,-122.009863,37.388905
san jose west,Perfect location in San Jose most desirable neighborhood!!!!,1695.0,2.0,4761847951,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761847951.html,2014-11-14 15:23,800.0,-121.96460900000001,37.30084
pacifica,"Spacious Two Bedroom, Two Bathroom in a Pet Friendly Community!",2669.0,2.0,4745917755,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4745917755.html,2014-11-14 14:28,955.0,-122.477024,37.658666
mountain view,Mountain and City Views From Your New Apartment at Carmel The Village!,4485.0,2.0,4761753282,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761753282.html,2014-11-14 14:28,1054.0,-122.112474,37.403040000000004
daly city,Reserve this 2 bedroom 2 bath with washer and dryer! Near Colma BART!,3023.0,2.0,4761734192,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761734192.html,2014-11-14 14:24,1035.0,-122.46338300000001,37.682733
burlingame,Renovated Top Floor Studio! Move in Ready! W/D in home! Location!!!,2122.0,,4761735877,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761735877.html,2014-11-14 14:23,520.0,-122.359378,37.58647
redwood city,2bedroom/2 bath Condo,2400.0,2.0,4761755365,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761755365.html,2014-11-14 14:22,,,
palo alto,Charming FULLY FURNISHED one bed room UTILITIES INCLUDED,2695.0,1.0,4751599140,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4751599140.html,2014-11-14 14:21,520.0,-122.131748,37.425115999999996
san mateo,Beautiful Luxury Apartments in a Central Location,3400.0,2.0,4742030396,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4742030396.html,2014-11-14 14:20,1045.0,-122.30594199999999,37.549960999999996
san mateo,Huge 3 bedroom Apartment,3250.0,3.0,4761751338,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761751338.html,2014-11-14 14:20,1600.0,-122.331424,37.568668
pacific heights,"Junior 1 bedroom, Pet Friendly",2950.0,,4754978822,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4754978822.html,2014-11-14 14:50,543.0,-122.42505700000001,37.795527
excelsior / outer mission,"Bright, Airy 3br/2ba Like New Flat w/ Parking, Laundry & Views",3200.0,3.0,4761782800,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761782800.html,2014-11-14 14:48,,-122.433379,37.719677000000004
SOMA / south beach,Stunning 2 Bedroom in the Heart of SF! Move to 1190 Mission today!,4037.0,2.0,4761691094,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761691094.html,2014-11-14 14:45,,-122.41303400000001,37.777555
castro / upper market,Studio in The Castro,2095.0,,4761789462,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761789462.html,2014-11-14 14:44,,-122.437299,37.761895
SOMA / south beach,South Beach Condo w/ Stunning Bay View & Parking!,5400.0,2.0,4758460360,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758460360.html,2014-11-14 14:40,,-122.391249,37.784918
SOMA / south beach,Stunning Jr 1 Bedroom in the Heart of SF! Make 1190 Mission Home!,2297.0,1.0,4761696834,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761696834.html,2014-11-14 14:37,,-122.41303400000001,37.777555
ingleside / SFSU / CCSF,2x1 Townhome with Garden Patio!,3105.0,2.0,4761749447,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761749447.html,2014-11-14 14:35,950.0,-122.4754,37.7211
russian hill,Charming 1BD with Views in Prime Russian Hill | OPEN HOUSE MON 11/17,2850.0,1.0,4740161761,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4740161761.html,2014-11-14 14:35,,-122.41589099999999,37.799611999999996
san rafael,Beautifully Remodeled Home! ,3700.0,3.0,4761697326,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761697326.html,2014-11-14 13:46,,-122.55351999999999,37.997313
santa rosa,Near Downtown Santa Rosa & Railroad Square!,1850.0,2.0,4761685111,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761685111.html,2014-11-14 13:39,,-122.71795,38.431186
rohnert pk / cotati,Amazing Move In special Renovated 1bedroom1bath Up stairs,1399.0,1.0,4761680619,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761680619.html,2014-11-14 13:36,670.0,-122.70849799999999,38.341814
rohnert pk / cotati," Large Remodel, 2bed/1bath, NO SMOKING in Rohnert Park",1475.0,2.0,4722435316,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4722435316.html,2014-11-14 13:32,1000.0,-122.703698,38.336314
santa rosa,"BRIGHT & GENEROUS ONE BEDROOM WITH A POOL, SPA & GYM",1459.0,1.0,4761645101,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761645101.html,2014-11-14 13:31,,-122.732778,38.466157
santa rosa,Beautiful Large 4 Bedroom House for Rent,3100.0,4.0,4743288177,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4743288177.html,2014-11-14 13:29,2511.0,-122.7547,38.4432
sonoma,Stunning open concept one bedroom ,1250.0,1.0,4761615292,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761615292.html,2014-11-14 13:28,,-122.50993999999999,38.339704
san rafael,"LUSH, PARK-LIKE SETTING IN RESORT ENVIRONMENT-JUST OVER GG BRIDGE",2523.0,2.0,4761665939,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761665939.html,2014-11-14 13:27,,-122.512593,37.920835
tiburon / belvedere,Live LARGE in This Beautiful Top Floor Apartment in The Heart of Marin,4550.0,2.0,4761520211,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761520211.html,2014-11-14 13:23,1080.0,-122.499192,37.895069
walnut creek,Renovated One Bedroom Apt.! Private Balcony!,1625.0,1.0,4761853290,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761853290.html,2014-11-14 15:37,650.0,-122.054973,37.907993
Newark,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,2175.0,4.0,4761685549,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761685549.html,2014-11-14 15:37,,,
oakland downtown,3a-414|Studio w/ Washer Dryer|View,2090.0,,4761855707,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761855707.html,2014-11-14 15:37,525.0,-122.270504,37.809631
fremont / union city / newark,"2BR, & 3BR Apartments Available with Upgrades",2713.0,,4761829181,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761829181.html,2014-11-14 15:35,,,
oakland lake merritt / grand,Studio/Lake area,1195.0,,4761853061,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761853061.html,2014-11-14 15:35,418.0,,
sunnyvale,"Located in the heart of Silicon Valley. Quiet, One Level, Ready Dec 6",1900.0,1.0,4761847389,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761847389.html,2014-11-14 15:23,615.0,-122.01308700000001,37.357759
san jose downtown,Bright Large New Modern Granite Remodel w/ Gated Parking * PHOTOS *,1495.0,1.0,4739404550,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4739404550.html,2014-11-14 15:23,,-121.867557,37.32617
san jose south,2 Bedroom 2 Bath For Immediate Move In!!,2360.0,2.0,4761845561,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761845561.html,2014-11-14 15:21,1016.0,-121.871879,37.243916
san jose west,Stunning San Jose Custom Home!,4350.0,4.0,4761765983,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761765983.html,2014-11-14 15:21,2577.0,-121.9356,37.3163
cupertino,Walking Distance to Best Cupertino Schools!,3864.0,3.0,4761826753,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761826753.html,2014-11-14 15:20,1508.0,-122.00227,37.322842
san jose south,"**Immaculate! 4 Bedroom 2.5 Bath Remodeled 2,000 sf, Large Yard**",3200.0,4.0,4761843910,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761843910.html,2014-11-14 15:20,1968.0,-121.785926,37.249528999999995
palo alto,Great Studio Available!,2453.0,,4761730632,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761730632.html,2014-11-14 14:19,508.0,,
pacifica,Spacious One Bedroom in a Pet Friendly Community!,2145.0,1.0,4740072700,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740072700.html,2014-11-14 14:16,756.0,-122.47786,37.658938
pacifica,Spacious Two Bedroom with Walk-Out Patio!,3529.0,2.0,4737280612,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4737280612.html,2014-11-14 14:16,925.0,-122.49365300000001,37.650665000000004
pacifica,Beautiful Two Bedroom with Amazing Ocean View!,3629.0,2.0,4740205866,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740205866.html,2014-11-14 14:16,925.0,,
pacifica,Come Home to a Beautiful Ocean View!,2609.0,,4740115836,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740115836.html,2014-11-14 14:16,590.0,-122.493374,37.650767
mountain view,2442 Thaddeus Drive ,3700.0,4.0,4751529575,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4751529575.html,2014-11-14 14:15,1600.0,-122.09743,37.41131
redwood city,Beautifully Remodeled 3 Bedroom Redwood City Townhome,3650.0,3.0,4761736212,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761736212.html,2014-11-14 14:10,1620.0,-122.220327,37.468077
san bruno,APT FOR RENT - 499 Poplar Ave #4,1695.0,1.0,4761719434,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761719434.html,2014-11-14 14:09,,-122.41418300000001,37.622335
hayes valley,$3975 Totally remodeled 2BR 5 Clos Heart of Hayes Valley lndry ,3975.0,2.0,4761763038,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761763038.html,2014-11-14 14:31,,-122.423294,37.774887
nob hill,Large Private room in Great Location!,2200.0,1.0,4761731159,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761731159.html,2014-11-14 14:31,,,
SOMA / south beach,"2BD/2BA Infinity Tower II, Parking, Hardwood,byAMSI DAWN CUSULOS ",5000.0,2.0,4761675589,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761675589.html,2014-11-14 14:30,,-122.3892,37.7864
potrero hill,November Move In's Free With Deposit- New Building,4150.0,2.0,4761678555,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761678555.html,2014-11-14 14:30,874.0,-122.388727,37.762786
SOMA / south beach,OPEN HOUSE Saturday 11/15/14 3pm-5pm,4830.0,,4761760548,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761760548.html,2014-11-14 14:29,,-122.39121399999999,37.77409
pacific heights,Lovely Pacific Heights Unit in Prime Location- Parking Included,3500.0,1.0,4761765820,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761765820.html,2014-11-14 14:29,1050.0,,
noe valley,$1695 ready to move in now ,1695.0,,4761759923,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761759923.html,2014-11-14 14:25,,-122.42648899999999,37.7421
