neighborhood,title,price,bedrooms,pid,longitude,sourcepage,link,date,latitude,sqft
santa rosa,Beautiful Large 4 Bedroom House for Rent,3100,4,4743288177,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4743288177.html,2014-11-14 13:29,,2511
sonoma,Stunning open concept one bedroom ,1250,1,4761615292,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761615292.html,2014-11-14 13:28,,
hayward / castro valley,Castro Valley Apartment...$500 Move In Bonus...Available Now!,1425,2,4754988588,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4754988588.html,2014-11-14 15:17,,
Pleasanton,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,2630,3,4761688333,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761688333.html,2014-11-14 15:17,,
hayward / castro valley,Mobile Home Space Available in Hayward,625,,4756497438,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4756497438.html,2014-11-14 15:16,,
san leandro,San Leandro Apartment...2 Bath...Available Now!,1650,2,4749026398,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4749026398.html,2014-11-14 15:16,,
fremont / union city / newark,"Appealing Amenities, Covered Parking, Air Conditioning, Ceiling Fan",2000,1,4761830918,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761830918.html,2014-11-14 15:16,,710
san leandro,Spacious San Leandro In-Law Unit...Located in the Manor Area,1295,1,4725003877,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4725003877.html,2014-11-14 15:16,,
concord / pleasant hill / martinez,Estudillo - One Bedrooms across from the Park and School!,1225,1,4761822876,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761822876.html,2014-11-14 15:15,,
fairfield / vacaville,Learn to Love This One-Bedroom Home with a Fully Equipped Kitchen!,1182,1,4761793515,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761793515.html,2014-11-14 15:14,,750
concord / pleasant hill / martinez,Ground level 2 bedroom Condo,1395,2,4761834758,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761834758.html,2014-11-14 15:14,,900
pacifica,Come Home to a Beautiful Ocean View!,2609,,4740115836,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740115836.html,2014-11-14 14:16,,590
mountain view,2442 Thaddeus Drive ,3700,4,4751529575,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4751529575.html,2014-11-14 14:15,,1600
redwood city,Beautifully Remodeled 3 Bedroom Redwood City Townhome,3650,3,4761736212,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761736212.html,2014-11-14 14:10,,1620
san bruno,APT FOR RENT - 499 Poplar Ave #4,1695,1,4761719434,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761719434.html,2014-11-14 14:09,,
belmont,CONVENIENT AND VERY DESIRABLE BELMONT HILLS HOME,4295,3,4761732662,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761732662.html,2014-11-14 14:08,,1600
mountain view,"Fantastic Location!! Steps to CALTRAIN, ELCAMINO, SAN ANTONIO SHOPS!!",2395,2,4761681604,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761681604.html,2014-11-14 14:07,,700
daly city," INLAW- 1 Bedroom,1 Dining/kitchen Room,1 Bath ",1400,1,4750938015,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4750938015.html,2014-11-14 14:06,,
coastside/pescadero,3 bed 2 bath El Granada rental,3500,3,4761699332,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761699332.html,2014-11-14 14:02,,1600
potrero hill,November Move In's Free With Deposit- New Building,4150,2,4761678555,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761678555.html,2014-11-14 14:30,,874
SOMA / south beach,OPEN HOUSE Saturday 11/15/14 3pm-5pm,4830,,4761760548,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761760548.html,2014-11-14 14:29,,
pacific heights,Lovely Pacific Heights Unit in Prime Location- Parking Included,3500,1,4761765820,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761765820.html,2014-11-14 14:29,,1050
noe valley,$1695 ready to move in now ,1695,,4761759923,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761759923.html,2014-11-14 14:25,,
SOMA / south beach,Beautiful 25th Floor Infinity- Luxury Condo - ReLISTO,6795,2,4761707603,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761707603.html,2014-11-14 14:24,,1320
SOMA / south beach,Unbelievable Price for An Unbelievable One Bed! $500 Deposit Special!,2999,1,4761596025,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761596025.html,2014-11-14 14:19,,
SOMA / south beach,37th Floor Corner Two Bedroom With Wrap-Around Terrace!!,7635,2,4761643438,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761643438.html,2014-11-14 14:18,,1192
pacific heights,Spacious Jr 1 Bedroom,2100,1,4761746552,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761746552.html,2014-11-14 14:16,,
SOMA / south beach,Charming Corner Alcove Studio Available In Luxury SOMA Tower!!,3230,,4761632486,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761632486.html,2014-11-14 14:16,,605
sunnyvale,"Newer appliances, flooring, granite counter-tops! Sparkling pool!",2295,2,4761832142,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761832142.html,2014-11-14 15:24,,
santa clara,Spacious 2 bed 2 bath luxury living!,3135,2,4761778514,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761778514.html,2014-11-14 15:24,,1248
sunnyvale,Nicely updated apartment! Sparking pool! Great location! Available NOW,1595,1,4761848679,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761848679.html,2014-11-14 15:24,,
san jose west,Perfect location in San Jose most desirable neighborhood!!!!,1695,2,4761847951,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761847951.html,2014-11-14 15:23,,800
sunnyvale,"Located in the heart of Silicon Valley. Quiet, One Level, Ready Dec 6",1900,1,4761847389,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761847389.html,2014-11-14 15:23,,615
san jose downtown,Bright Large New Modern Granite Remodel w/ Gated Parking * PHOTOS *,1495,1,4739404550,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4739404550.html,2014-11-14 15:23,,
san jose south,2 Bedroom 2 Bath For Immediate Move In!!,2360,2,4761845561,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761845561.html,2014-11-14 15:21,,1016
san rafael,"LUSH, PARK-LIKE SETTING IN RESORT ENVIRONMENT-JUST OVER GG BRIDGE",2523,2,4761665939,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761665939.html,2014-11-14 13:27,,
tiburon / belvedere,Live LARGE in This Beautiful Top Floor Apartment in The Heart of Marin,4550,2,4761520211,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761520211.html,2014-11-14 13:23,,1080
sonoma,2 Acres of Beautiful Wine Country!,5950,3,4750984005,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4750984005.html,2014-11-14 13:21,,
larkspur,LOVE this fully renovated two bedroom! Great community!,3450,2,4761537489,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761537489.html,2014-11-14 13:20,,
novato,Stunning One Bedroom with Spacious Patio!,2300,1,4761612872,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761612872.html,2014-11-14 13:19,,815
san rafael,3/2 Townhome with Great Location for Great Value!,3256,3,4761639424,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761639424.html,2014-11-14 13:18,,1322
san rafael,Fantastic Live/Work Opportunity in Central SR,2800,3,4740237507,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4740237507.html,2014-11-14 13:18,,1400
walnut creek,"STUDIO, 1BR, & 2BR HOMES AVAILABLE WITH STAINLESS STEEL APPLIANCES!",1718,,4761660287,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761660287.html,2014-11-14 15:14,,497
concord / pleasant hill / martinez,"Lotus Apartments - Large Two Bed, One Bath Apartment Home Available!",1350,2,4761821860,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761821860.html,2014-11-14 15:12,,890
dublin / pleasanton / livermore,"S.E. Livermore home, open house 11/14, 15, 16",2250,3,4719121202,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4719121202.html,2014-11-14 15:12,,1100
Concord,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,1455,3,4761674589,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761674589.html,2014-11-14 15:11,,
pittsburg / antioch,"Now Available, Granite Counters and Tile Floors, Private Storage",1290,1,4761830697,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761830697.html,2014-11-14 15:11,,619
Antioch,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,1330,4,4761672144,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761672144.html,2014-11-14 15:10,,
pittsburg / antioch,Lovely Lone Tree Apartments - One Bedroom Apartment in Great Location!,850,1,4761822226,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761822226.html,2014-11-14 15:09,,500
berkeley north / hills,1BD/1BA with Lots of Light ,1895,1,4751334124,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4751334124.html,2014-11-14 15:08,,
berkeley north / hills,Great Location! 1BD Across From Campus. ,1850,,4747808389,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4747808389.html,2014-11-14 15:08,,
palo alto,"Trendy, charming completely remodeled apt in old Palo Alto with yard",3495,2,4761695042,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761695042.html,2014-11-14 13:58,,752
south san francisco,EXPANSIVE BALCONIES OVERLOOKING GORGEOUS GARDENS & RESORT POOL,2566,2,4761714494,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761714494.html,2014-11-14 13:56,,860
san mateo,Studio near Downtown San Mateo,2000,,4757582384,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4757582384.html,2014-11-14 13:53,,700
mountain view,Remarkable spacious 2x2 Available Now!,2783,2,4761708342,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761708342.html,2014-11-14 13:53,,1060
san bruno,A Retreat You Can Call Home! Great Community! Great Location!,3237,,4761693753,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761693753.html,2014-11-14 13:51,,1079
daly city,San Francisco & Daly City Border,2450,3,4761676700,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761676700.html,2014-11-14 13:48,,1050
foster city,$2000 Off - Relax In Your New Home On The Waterfront!,3167,2,4761696490,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761696490.html,2014-11-14 13:46,,1050
bernal heights,1 Bd w/ ALL UTILITIES! ~ J.Wavro,2750,1,4761744365,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761744365.html,2014-11-14 14:15,,
SOMA / south beach,"Call for Details, Dog Washing Station, Modern Fitness Center",5685,2,4761729705,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761729705.html,2014-11-14 14:15,,963
downtown / civic / van ness,"Large, Spacious Studio w/ Crown Moldings, Hardwood & Huge Walk-Closet",1895,,4758524099,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758524099.html,2014-11-14 14:14,,
mission district,Remodeled - Open Saturday 11/15 from 1:00 to 2:00 pm,3700,2,4748132981,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4748132981.html,2014-11-14 14:11,,750
mission district,Brand New 2bed/2bath apartment...NEVER Lived in ready now!!!,5360,2,4761712274,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761712274.html,2014-11-14 14:10,,990
glen park,Single Family Home 2Bedroom,1700,2,4761686211,,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761686211.html,2014-11-14 14:06,,1050
san jose west,Stunning San Jose Custom Home!,4350,4,4761765983,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761765983.html,2014-11-14 15:21,,2577
cupertino,Walking Distance to Best Cupertino Schools!,3864,3,4761826753,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761826753.html,2014-11-14 15:20,,1508
san jose south,"**Immaculate! 4 Bedroom 2.5 Bath Remodeled 2,000 sf, Large Yard**",3200,4,4761843910,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761843910.html,2014-11-14 15:20,,1968
san jose west,Cute 1 Bedroom Cottage ,1500,1,4761827342,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761827342.html,2014-11-14 15:18,,700
willow glen / cambrian,Neighborly & Friendly ~*~*~ 1bedroom Available on November 18th!,2094,1,4761768591,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761768591.html,2014-11-14 15:17,,780
santa clara,You'll love the atmosphere of this community!,1730,1,4761830678,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761830678.html,2014-11-14 15:17,,676
santa clara,Great quiet location. Come and relax,1525,,4752084175,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4752084175.html,2014-11-14 15:16,,420
san jose north,"Huge 1 BR/1 Bath - Close to Major Hwys, shopping & parks",2061,1,4761824058,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761824058.html,2014-11-14 15:15,,836
petaluma,Live Healthy at Enclave at Adobe Creek ,1451,1,4761572750,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761572750.html,2014-11-14 13:18,,661
tiburon / belvedere,Happy lives here in our 2 and 3 Bedroom Luxury Apartment Homes!,4499,3,4761556669,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761556669.html,2014-11-14 13:17,,1549
mill valley,"Spacious, Newly Remodeled",2700,2,4761644995,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761644995.html,2014-11-14 13:15,,1200
san rafael,Dominican one bedroom,1675,1,4733997044,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4733997044.html,2014-11-14 13:00,,550
san anselmo,Mt. Tam views,1725,1,4751533820,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4751533820.html,2014-11-14 13:00,,700
sausalito,"Location! SF Bay view Balcony, patio/garden/NO SHARED WALLs Cottage ",2300,,4752685045,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4752685045.html,2014-11-14 12:53,,
santa rosa,House for Rent,2300,4,4761601605,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761601605.html,2014-11-14 12:49,,
tiburon / belvedere,Huge & Spacious Corner Town Home Available Now - Newly Renovated,4650,2,4761521740,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761521740.html,2014-11-14 12:47,,1275
oakland hills / mills,Bright Studio in Tuxedo District ,1095,,4758605934,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758605934.html,2014-11-14 15:07,,
walnut creek,Comfort & Convenience,3700,3,4761791543,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761791543.html,2014-11-14 15:07,,2200
oakland rockridge / claremont,Charming One Bed Apt - Heart of Rockridge,1750,1,4761823609,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761823609.html,2014-11-14 15:06,,525
pittsburg / antioch,Lovely Lone Tree Apartments - One Bedroom Apartment in Great Location!,850,1,4761822544,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761822544.html,2014-11-14 15:06,,500
concord / pleasant hill / martinez,"Nice Condo on Concord/PH border. A+ Commute Location, Park-like views.",1800,2,4761802490,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761802490.html,2014-11-14 15:05,,900
fremont / union city / newark,STYLISH INTERIORS IN A GREAT NEIGHBORHOOD!,2499,2,4761821907,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761821907.html,2014-11-14 15:05,,1066
berkeley,2BR downtown berkeley (LEASE TAKE OVER APT. 437),3260,2,4753831067,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4753831067.html,2014-11-14 15:05,,789
san mateo,Spacious 2 Bedroom Townhome 975 sq ft.,2583,2,4744207392,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4744207392.html,2014-11-14 13:44,,975
san mateo,Cozy One Bedroom,2140,1,4744209549,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4744209549.html,2014-11-14 13:43,,680
mountain view,Adorable apartment with Hardwood floors! Walk to shopping!,1850,1,4761686160,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761686160.html,2014-11-14 13:39,,
san carlos,"Blocks 2 downtown, shopping dining & more! Nicely updated!",2495,2,4761676956,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761676956.html,2014-11-14 13:39,,
foster city,EXTRAORDINARY VALUE! SPACIOUS JUNIOR 1x1...INCLUDES WASHER/DRYER!,2258,1,4761668130,,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761668130.html,2014-11-14 13:35,,
san jose north,North San Jose's Hidden Treasure ,1999,1,4761727441,,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761727441.html,2014-11-14 15:14,,732
santa rosa,Let Us Help You Into a New Home. - Ready For Move-In Now!,1725,2,4746180959,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4746180959.html,2014-11-14 12:43,,1068
santa rosa,"Spacious, Oversized Unit - Let Us Help You Into a New Home.",1725,2,4745852485,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4745852485.html,2014-11-14 12:43,,1068
santa rosa,PRIME RINCON VALLEY AREA ,1815,2,4752334183,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4752334183.html,2014-11-14 12:37,,
tiburon / belvedere,Looking For a Short Term Lease? 6 Month Option Now Available,4250,2,4761520976,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761520976.html,2014-11-14 12:35,,1075
corte madera,Located in the Heart of Corte Madera / Georgeous Apartments,4299,3,4761558591,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761558591.html,2014-11-14 12:33,,1533
dublin / pleasanton / livermore,Beautiful East Dublin Home - More Homes Available,5300,5,4761795849,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761795849.html,2014-11-14 15:05,,4100
hayward / castro valley,Comfortable & Cozy In Our Warm and Inviting One Bedroom,1625,1,4761798161,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761798161.html,2014-11-14 15:03,,675
hayward / castro valley,FOR RENT,1100,1,4761814362,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761814362.html,2014-11-14 15:00,,800
oakland rockridge / claremont,Great Light HWs Deck Duplex Upper Garage Dual Pane Windows WasherDryer,3950,2,4761811660,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761811660.html,2014-11-14 14:58,,1000
fairfield / vacaville,Live in Luxury in a Huge Apartment with a Gourmet Kitchen!,1076,1,4761773192,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761773192.html,2014-11-14 14:55,,708
berkeley north / hills,OPEN SUN.► AVAIL. DEC 20TH: Private 1 Bedroom in North Berkeley Hills,2195,1,4761806616,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761806616.html,2014-11-14 14:55,,
albany / el cerrito,"535 Liberty St., Apartment, El Cerrito $1,695/month",1695,1,4761786690,,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761786690.html,2014-11-14 14:54,,
larkspur,Catch this resort style Townhome! Awesome location waiting for you!,3525,2,4761543313,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761543313.html,2014-11-14 12:29,,
larkspur,Top Floor! Cottage style! Close to Ferry & Country Mart! Call today!,2595,1,4761547753,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761547753.html,2014-11-14 12:25,,
petaluma,Escape to Your Own Invigorating Haven! Azure at Lakeville Square,2245,2,4761445828,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761445828.html,2014-11-14 12:25,,
larkspur,Best location in Marin! Saltwater Pool! Walk to Ferry & Shops!,3595,2,4761534481,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761534481.html,2014-11-14 12:24,,
rohnert pk / cotati,"Leave a holding deposit for a great apartment, WIN PRIZES!!!",1750,2,4739995940,,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4739995940.html,2014-11-14 12:22,,
